uri,label_en
https://www.congress.gov/help/field-values/legislative-subject-terms#395,Biomedical engineering
https://www.congress.gov/help/field-values/legislative-subject-terms#396,Biotechnology
https://www.congress.gov/help/field-values/legislative-subject-terms#397,Birds
https://www.congress.gov/help/field-values/legislative-subject-terms#398,Birth defects
https://www.congress.gov/help/field-values/legislative-subject-terms#399,Black colleges
https://www.congress.gov/help/field-values/legislative-subject-terms#400,Black history
https://www.congress.gov/help/field-values/legislative-subject-terms#401,Black lung
https://www.congress.gov/help/field-values/legislative-subject-terms#402,Black market
https://www.congress.gov/help/field-values/legislative-subject-terms#403,Blacks
https://www.congress.gov/help/field-values/legislative-subject-terms#404,Blind
https://www.congress.gov/help/field-values/legislative-subject-terms#405,Block grants
https://www.congress.gov/help/field-values/legislative-subject-terms#406,Blockade
https://www.congress.gov/help/field-values/legislative-subject-terms#407,Blood
https://www.congress.gov/help/field-values/legislative-subject-terms#408,Blood and blood diseases
https://www.congress.gov/help/field-values/legislative-subject-terms#409,Blood banks
https://www.congress.gov/help/field-values/legislative-subject-terms#410,Blood diseases
https://www.congress.gov/help/field-values/legislative-subject-terms#411,Blood pressure
https://www.congress.gov/help/field-values/legislative-subject-terms#412,Blood transfusions
https://www.congress.gov/help/field-values/legislative-subject-terms#413,Blue collar workers
https://www.congress.gov/help/field-values/legislative-subject-terms#414,Boats and boating
https://www.congress.gov/help/field-values/legislative-subject-terms#415,Body fluids
https://www.congress.gov/help/field-values/legislative-subject-terms#416,Body weight
https://www.congress.gov/help/field-values/legislative-subject-terms#417,Bolivia
https://www.congress.gov/help/field-values/legislative-subject-terms#418,Bombardment
https://www.congress.gov/help/field-values/legislative-subject-terms#419,Bomber aircraft
https://www.congress.gov/help/field-values/legislative-subject-terms#420,Bombings
https://www.congress.gov/help/field-values/legislative-subject-terms#421,Bombs
https://www.congress.gov/help/field-values/legislative-subject-terms#422,Bonds
https://www.congress.gov/help/field-values/legislative-subject-terms#423,Bone diseases
https://www.congress.gov/help/field-values/legislative-subject-terms#424,Bone fractures
https://www.congress.gov/help/field-values/legislative-subject-terms#425,Books
https://www.congress.gov/help/field-values/legislative-subject-terms#426,Books and print media
https://www.congress.gov/help/field-values/legislative-subject-terms#427,Border patrols
https://www.congress.gov/help/field-values/legislative-subject-terms#428,Border security and unlawful immigration
https://www.congress.gov/help/field-values/legislative-subject-terms#429,Bosnia and Herzegovina
https://www.congress.gov/help/field-values/legislative-subject-terms#430,Botanical gardens
https://www.congress.gov/help/field-values/legislative-subject-terms#431,Botswana
https://www.congress.gov/help/field-values/legislative-subject-terms#432,Boundaries
https://www.congress.gov/help/field-values/legislative-subject-terms#433,Bovine spongiform encephalopathy
https://www.congress.gov/help/field-values/legislative-subject-terms#434,Boxing
https://www.congress.gov/help/field-values/legislative-subject-terms#435,Boy Scouts
https://www.congress.gov/help/field-values/legislative-subject-terms#436,Boycott
https://www.congress.gov/help/field-values/legislative-subject-terms#437,Brain
https://www.congress.gov/help/field-values/legislative-subject-terms#438,Brain diseases
https://www.congress.gov/help/field-values/legislative-subject-terms#439,Brain drain
https://www.congress.gov/help/field-values/legislative-subject-terms#440,Branch banking
https://www.congress.gov/help/field-values/legislative-subject-terms#441,Brazil
https://www.congress.gov/help/field-values/legislative-subject-terms#442,Breast cancer
https://www.congress.gov/help/field-values/legislative-subject-terms#443,Breast feeding
https://www.congress.gov/help/field-values/legislative-subject-terms#444,Breeder reactors
https://www.congress.gov/help/field-values/legislative-subject-terms#445,Bribery
https://www.congress.gov/help/field-values/legislative-subject-terms#446,Bridges
https://www.congress.gov/help/field-values/legislative-subject-terms#447,British Virgin Islands
https://www.congress.gov/help/field-values/legislative-subject-terms#448,British West Indies
https://www.congress.gov/help/field-values/legislative-subject-terms#449,Broadband
https://www.congress.gov/help/field-values/legislative-subject-terms#450,Broadcast journalism
https://www.congress.gov/help/field-values/legislative-subject-terms#451,Broadcasting
https://www.congress.gov/help/field-values/legislative-subject-terms#452,Broadcasting Board of Governors
https://www.congress.gov/help/field-values/legislative-subject-terms#453,Broadcasting of legislative proceedings
https://www.congress.gov/help/field-values/legislative-subject-terms#454,"Broadcasting, cable, digital technologies"
https://www.congress.gov/help/field-values/legislative-subject-terms#455,Brokers
https://www.congress.gov/help/field-values/legislative-subject-terms#456,Brownfields
https://www.congress.gov/help/field-values/legislative-subject-terms#457,Brunei
https://www.congress.gov/help/field-values/legislative-subject-terms#458,Buddhism
https://www.congress.gov/help/field-values/legislative-subject-terms#459,Budget deficits
https://www.congress.gov/help/field-values/legislative-subject-terms#460,Budget deficits and national debt
https://www.congress.gov/help/field-values/legislative-subject-terms#461,Budget process
https://www.congress.gov/help/field-values/legislative-subject-terms#462,Budget reconciliation
https://www.congress.gov/help/field-values/legislative-subject-terms#463,Budget resolutions
https://www.congress.gov/help/field-values/legislative-subject-terms#464,Budget surpluses
https://www.congress.gov/help/field-values/legislative-subject-terms#465,Building construction
https://www.congress.gov/help/field-values/legislative-subject-terms#466,Building laws
https://www.congress.gov/help/field-values/legislative-subject-terms#467,Building materials
https://www.congress.gov/help/field-values/legislative-subject-terms#468,Buildings
https://www.congress.gov/help/field-values/legislative-subject-terms#469,Bulgaria
https://www.congress.gov/help/field-values/legislative-subject-terms#470,Bureaucracy
https://www.congress.gov/help/field-values/legislative-subject-terms#471,Burglary
https://www.congress.gov/help/field-values/legislative-subject-terms#472,Burkina Faso
https://www.congress.gov/help/field-values/legislative-subject-terms#473,Burma
https://www.congress.gov/help/field-values/legislative-subject-terms#474,Burns
https://www.congress.gov/help/field-values/legislative-subject-terms#475,Burundi
https://www.congress.gov/help/field-values/legislative-subject-terms#476,Bus drivers
https://www.congress.gov/help/field-values/legislative-subject-terms#477,Bush (George W.) Administration
https://www.congress.gov/help/field-values/legislative-subject-terms#478,Bush Administration
https://www.congress.gov/help/field-values/legislative-subject-terms#479,Business and politics
https://www.congress.gov/help/field-values/legislative-subject-terms#480,Business and social problems
https://www.congress.gov/help/field-values/legislative-subject-terms#481,Business cycles
https://www.congress.gov/help/field-values/legislative-subject-terms#482,Business education
https://www.congress.gov/help/field-values/legislative-subject-terms#483,Business ethics
https://www.congress.gov/help/field-values/legislative-subject-terms#484,Business expenses
https://www.congress.gov/help/field-values/legislative-subject-terms#485,Business insurance
https://www.congress.gov/help/field-values/legislative-subject-terms#486,Business intelligence
https://www.congress.gov/help/field-values/legislative-subject-terms#487,Business investment and capital
https://www.congress.gov/help/field-values/legislative-subject-terms#488,Business records
https://www.congress.gov/help/field-values/legislative-subject-terms#489,Business travel
https://www.congress.gov/help/field-values/legislative-subject-terms#490,Butterflies
https://www.congress.gov/help/field-values/legislative-subject-terms#491,Buy American
https://www.congress.gov/help/field-values/legislative-subject-terms#492,Buy American requirements
https://www.congress.gov/help/field-values/legislative-subject-terms#493,CD-ROMs
https://www.congress.gov/help/field-values/legislative-subject-terms#494,Cabinet officers
https://www.congress.gov/help/field-values/legislative-subject-terms#495,Cable television
https://www.congress.gov/help/field-values/legislative-subject-terms#496,Cadmium
